,kata,vector
8597,fight,-0.00055514026
8598,through,-0.000600458
8599,the,-0.0006932193
8600,forest,-0.0005526593
8601,is,-0.00072052394
8602,"quiet,",-0.00058748916
8603,the,-0.0006932193
8604,road,-0.00079337053
8605,is,-0.00072052394
8606,Jalan,-0.0005646206
8607,"Ketapang,",-0.0006376946
8608,Malan,-0.0006114967
8609,stays,-0.0006143933
8610,at,-0.000612263
8611,gas,-0.00057724153
8612,"station,",-0.0006243766
8613,one,-0.00063930155
8614,"homestay,",-0.00059649633
8615,morning,-0.0004918403
8616,water,-0.000524817
8617,dirty,-0.00048606456
8618,brown,-0.0003533204
8619,waterfall,-0.00049761415
8620,nice,-0.00053872087
8621,waterfall,-0.00049761415
8622,watch,-0.00022472139
8623,wide,-0.00052154483
8624,recreation,-0.000412089
8625,madura,-0.00079906225
8626,island,-0.0005703168
8627,tourist,-0.00071121356
8628,attraction,-0.0006782234
8629,waterfall,-0.00049761415
8630,thought,-0.00037263657
8631,madura,-0.00079906225
8632,tourist,-0.00071121356
8633,attraction,-0.0006782234
8634,limestone,-0.00040342534
8635,hills,-0.00035349908
8636,madura,-0.00079906225
8637,beach,-0.0006283848
8638,tourist,-0.00071121356
8639,attraction,-0.0006782234
8640,amazed,-0.00053009007
8641,one,-0.00063930155
8642,of,-0.0007271348
8643,the,-0.0006932193
8644,toro,-0.00074961624
8645,waterfalls,-0.0007815801
8646,nice,-0.00053872087
8647,waterfall,-0.00049761415
8648,view,-0.0005749123
8649,place,-0.0005874934
8650,flood,-0.0006419428
8651,sad,-0.0006216885
8652,nice,-0.00053872087
8653,horror,-0.00061024056
8654,advice,-0.0008409283
8655,rainy,-0.00086138904
8656,season,-0.0007269008
8657,sunset,-0.0006472509
8658,waterfall,-0.00049761415
8659,beach,-0.0006283848
8660,beautiful,-0.00062798394
8661,cramped,-0.00015698222
8662,dirty,-0.00048606456
8663,cheap,-0.00070469675
8664,sometimes,-0.0005503218
8665,free,-0.0005821242
8666,sunset,-0.0006472509
8667,like,-0.000571352
8668,nice,-0.00053872087
8669,beautiful,-0.00062798394
8670,waterfall,-0.00049761415
8671,by,-0.00065778004
8672,the,-0.0006932193
8673,sea,-0.00034458647
8674,nice,-0.00053872087
8675,love,-0.00064229703
8676,to,-0.00062336057
8677,take,-0.0006298009
8678,photos,-0.00063272857
8679,When,-0.0005097798
8680,it's,-0.00079310907
8681,"hot,",-0.0005322643
8682,pay,-0.0009178245
8683,for,-0.0009612242
8684,the,-0.0006932193
8685,waterfall,-0.00049761415
8686,facing,-0.00054066436
8687,the,-0.0006932193
8688,open,-0.0005467334
8689,sea,-0.00034458647
8690,natural,-0.00060840085
8691,tourism,-0.0006579975
8692,no,-0.00019227322
8693,swimming,-0.0005819874
8694,love,-0.00064229703
8695,work,-6.906765e-05
8696,Satisfied,-0.00021270096
8697,parking,-0.00073691865
8698,is,-0.00072052394
8699,expensive,-0.00045764993
8700,it's,-0.00079310907
8701,really,-0.00066140725
8702,"good,",-0.0006998286
8703,it's,-0.00079310907
8704,a,-0.00076699915
8705,shame,-0.0005704295
8706,the,-0.0006932193
8707,waterfall,-0.00049761415
8708,road,-0.00079337053
8709,is,-0.00072052394
8710,badly,-0.0005845772
8711,"damaged,",-0.00063907576
8712,please,-0.0006831326
8713,be,-0.00066985225
8714,kind,-0.00058393646
8715,dumbfounded,-2.2815837e-05
8716,Good,1.0686244e-05
8717,very,-0.0005375934
8718,loss,-0.0004760785
8719,kereeenn,-0.00032694262
8720,cool,-0.000644044
8721,comfortable,-0.0005712414
8722,happy,-0.0004917157
8723,rides,-0.00020372226
8724,entrance,-0.0008637644
8725,ticket,-0.0007715435
8726,pay,-0.0009178245
8727,for,-0.0009612242
8728,parking,-0.00073691865
8729,afa,-0.00055255985
8730,culinary,-0.0006337101
8731,clear,-0.00058934966
8732,water,-0.000524817
8733,cool,-0.000644044
8734,atmosphere,-0.0005359846
8735,beautiful,-0.00062798394
8736,before,-0.0005293445
8737,sunset,-0.0006472509
8738,easy,-0.00072108384
8739,to,-0.00062336057
8740,reach,-0.00037202387
8741,beautiful,-0.00062798394
8742,location,-0.00087607244
8743,nice,-0.00053872087
8744,view,-0.0005749123
8745,What,-0.0005546989
8746,rubbish,-0.0005802663
8747,are,-0.0006749714
8748,you,-0.00058563903
8749,disappointed?,-0.00052748184
8750,good,-0.0006085954
8751,dear,-0.00025517514
8752,nurse,-0.00019330591
8753,delicious,-0.00055199885
8754,pentol,-9.291303e-05
8755,beautiful,-0.00062798394
8756,view,-0.0005749123
8757,of,-0.0007271348
8758,the,-0.0006932193
8759,wide,-0.00052154483
8760,sea,-0.00034458647
8761,rainy,-0.00086138904
8762,season,-0.0007269008
8763,dirty,-0.00048606456
8764,water,-0.000524817
8765,Surabaya,-0.000105855914
8766,"clock,",-0.00010311827
8767,via,-0.00012425733
8768,the,-0.0006932193
8769,north,-0.00062862306
8770,coast,-0.0006994272
8771,"road,",-0.0006384075
8772,Madura,-0.0006576366
8773,"road,",-0.0006384075
8774,smooth,-0.00025242748
8775,"asphalt,",-0.000114369475
8776,"good,",-0.0006998286
8777,"good,",-0.0006998286
8778,"swimming,",-0.00033655198
8779,bathing,-0.0007729188
8780,"there,",-0.000565122
8781,danger,-0.00079360564
8782,of,-0.0007271348
8783,taking,-0.00033271982
8784,good,-0.0006085954
8785,"photos,",-0.00058956846
8786,"cafe,",-0.0001605059
8787,prayer,-0.0008442867
8788,"room,",-0.00036131483
8789,"bathroom,",-4.5410732e-05
8790,parking,-0.00073691865
8791,the,-0.0006932193
8792,location,-0.00087607244
8793,of,-0.0007271348
8794,the,-0.0006932193
8795,roadside,-0.00069515186
8796,in,-0.0008231309
8797,the,-0.0006932193
8798,rainy,-0.00086138904
8799,season,-0.0007269008
8800,is,-0.00072052394
8801,muddy,-0.00067371165
8802,and,-0.0006442188
8803,slippery,-0.0007452973
8804,Sumenep,-0.00048372787
8805,North,-0.00054834783
8806,Waterfall,-0.0006394019
8807,Need,-0.0005718136
8808,to,-0.00062336057
8809,fight,-0.00055514026
8810,through,-0.000600458
8811,the,-0.0006932193
8812,forest,-0.0005526593
8813,is,-0.00072052394
8814,"quiet,",-0.00058748916
8815,the,-0.0006932193
8816,road,-0.00079337053
8817,is,-0.00072052394
8818,Jalan,-0.0005646206
8819,"Ketapang,",-0.0006376946
8820,Malan,-0.0006114967
8821,stays,-0.0006143933
8822,at,-0.000612263
8823,gas,-0.00057724153
8824,"station,",-0.0006243766
8825,one,-0.00063930155
8826,"homestay,",-0.00059649633
8827,morning,-0.0004918403
8828,water,-0.000524817
8829,beautiful,-0.00062798394
8830,cool,-0.000644044
8831,waterfall,-0.00049761415
8832,dirty,-0.00048606456
8833,ugly,-0.00046735868
8834,beautiful,-0.00062798394
8835,sorry,-3.392496e-05
8836,very,-0.0005375934
8837,loss,-0.0004760785
8838,kereeenn,-0.00032694262
8839,dirty,-0.00048606456
8840,ugly,-0.00046735868
8841,dirty,-0.00048606456
8842,clean,-0.0005568606
8843,place,-0.0005874934
8844,It's,-0.00023619585
8845,rare,-0.0005429372
8846,for,-0.0009612242
8847,waterfalls,-0.0007815801
8848,on,-0.0006978999
8849,the,-0.0006932193
8850,"beach,",-0.0006297067
8851,I,-0.0004696694
8852,really,-0.00066140725
8853,recommend,-0.0006136695
8854,walking,-0.00023730577
8855,patiently,-5.7958445e-05
8856,cool,-0.000644044
8857,waterfall,-0.00049761415
8858,near,-0.0005487277
8859,beach,-0.0006283848
8860,not,-0.00055438385
8861,too,-0.00049871986
8862,crowded,-0.00030562835
8863,people,-0.00070064137
8864,aren't,-0.0002476414
8865,allowed,-0.00030725496
8866,bath,-0.0003772506
8867,waterfall,-0.00049761415
8868,rocks,-0.00054187176
8869,quite,-0.0006365671
8870,slippery,-0.0007452973
8871,gratis,-0.00046488672
8872,entry,-0.0005953513
8873,only,-0.0008716277
8874,pay,-0.0009178245
8875,for,-0.0009612242
8876,parking,-0.00073691865
8877,still,-0.00062562677
8878,lots,-0.00032382537
8879,of,-0.0007271348
8880,small,-0.00048166304
8881,animals,-0.00029267443
8882,hidup,-0.00069999596
8883,beach,-0.0006283848
8884,suka,-0.0002916529
8885,hermit,-0.00032041044
8886,crab,-0.0002458948
8887,little,-0.00029482818
8888,beautiful,-0.00062798394
8889,sunset,-0.0006472509
8890,criticism,2.5673587e-06
8891,the,-0.0006932193
8892,flow,-0.00057924696
8893,of,-0.0007271348
8894,the,-0.0006932193
8895,waterfall,-0.00049761415
8896,is,-0.00072052394
8897,really,-0.00066140725
8898,fast,-0.00055139925
8899,in,-0.0008231309
8900,the,-0.0006932193
8901,rainy,-0.00086138904
8902,season,-0.0007269008
8903,dirty,-0.00048606456
8904,ugly,-0.00046735868
8905,blue,-0.00041191382
8906,green,-0.00037499826
8907,water,-0.000524817
8908,is,-0.00072052394
8909,"good,",-0.0006998286
8910,the,-0.0006932193
8911,motorbike,-0.00037649114
8912,is,-0.00072052394
8913,still,-0.00062562677
8914,good,-0.0006085954
8915,dumbfounded,-2.2815837e-05
8916,the,-0.0006932193
8917,waterfall,-0.00049761415
8918,flows,-0.00023895089
8919,directly,-0.00030798398
8920,into,-0.0002452471
8921,the,-0.0006932193
8922,sea,-0.00034458647
8923,"there,",-0.000565122
8924,the,-0.0006932193
8925,seaside,-0.0005350686
8926,"trash,",-0.00020507735
8927,hopefully,-0.00038637256
8928,the,-0.0006932193
8929,guardian,-0.00021097301
8930,will,-0.000280626
8931,be,-0.00066985225
8932,blessed,-7.187574e-05
8933,pretty,-0.00055261294
8934,beautiful,-0.00062798394
8935,location,-0.00087607244
8936,muddy,-0.00067371165
8937,water,-0.000524817
8938,in,-0.0008231309
8939,the,-0.0006932193
8940,rainy,-0.00086138904
8941,season,-0.0007269008
8942,the,-0.0006932193
8943,volume,-0.0005320725
8944,of,-0.0007271348
8945,water,-0.000524817
8946,is,-0.00072052394
8947,afraid,-0.0005403242
8948,toro,-0.00074961624
8949,waterfall,-0.00049761415
8950,one,-0.00063930155
8951,madura,-0.00079906225
8952,waterfall,-0.00049761415
8953,the,-0.0006932193
8954,source,-0.00041086957
8955,of,-0.0007271348
8956,natural,-0.00060840085
8957,spring,-0.0004702376
8958,water,-0.000524817
8959,goes,-0.00045923184
8960,straight,-0.00044873357
8961,down,-0.00045444912
8962,to,-0.00062336057
8963,the,-0.0006932193
8964,sea,-0.00034458647
8965,the,-0.0006932193
8966,location,-0.00087607244
8967,of,-0.0007271348
8968,the,-0.0006932193
8969,waterfall,-0.00049761415
8970,is,-0.00072052394
8971,east,-0.0007100539
8972,ketapang,-0.0007815593
8973,village,-0.0005548176
8974,ketapang,-0.0007815593
8975,sub-district,-0.0005937209
8976,head,-0.0005321028
8977,sampang,-0.0008878028
8978,madura,-0.00079906225
8979,district,-0.000742105
8980,roadside,-0.00069515186
8981,location,-0.00087607244
8982,easy,-0.00072108384
8983,for,-0.0009612242
8984,tourists,-0.00056859944
8985,to,-0.00062336057
8986,visit,-0.0006737987
8987,it's,-0.00079310907
8988,scary,-0.000545947
8989,when,-0.00073086476
8990,it's,-0.00079310907
8991,raining,-0.0006628628
8992,"stones,",-0.00071280496
8993,the,-0.0006932193
8994,road,-0.00079337053
8995,is,-0.00072052394
8996,slippery,-0.0007452973
8997,although,-0.0005547565
8998,distance,-0.00062821014
8999,from,-0.00071464037
9000,surabaya,-0.0006594263
9001,here,-0.0007493223
9002,god,-0.0007262843
9003,damn,-0.0007386156
9004,around,-0.0007748208
9005,kilometers,-0.00062179373
9006,but,-0.0004736106
9007,believe,-0.0006020224
9008,that,-0.00054816925
9009,worth,-0.00053785014
9010,waterfall,-0.00049761415
9011,drop,-0.00034092047
9012,directly,-0.00030798398
9013,into,-0.0002452471
9014,sea,-0.00034458647
9015,unique,-0.00036465342
9016,but,-0.0004736106
9017,remember,-0.00047096945
9018,can,-0.00047359022
9019,swim,-0.00048980734
9020,hole,-0.00050027145
9021,below,-0.0005300536
9022,waterfall,-0.00049761415
9023,toro,-0.00074961624
9024,waterfall,-0.00049761415
9025,waterfall,-0.00049761415
9026,direct,-0.0005286107
9027,meet,-0.0006260328
9028,your,-0.00078047666
9029,beach,-0.0006283848
9030,sand,-0.0005292586
9031,quarry,-0.00026823723
9032,toro,-0.00074961624
9033,beach,-0.0006283848
9034,waterfall,-0.00049761415
9035,good,-0.0006085954
9036,tourism,-0.0006579975
9037,madura,-0.00079906225
9038,island,-0.0005703168
9039,darling,-0.000109428176
9040,waterfall,-0.00049761415
9041,beach,-0.0006283848
9042,exhausted,-0.00014584306
9043,sand,-0.0005292586
9044,sd,-0.0001808188
9045,i,-0.00016736967
9046,toro,-0.00074961624
9047,beach,-0.0006283848
9048,nice,-0.00053872087
9049,blue,-0.00041191382
9050,green,-0.00037499826
9051,water,-0.000524817
9052,is,-0.00072052394
9053,"good,",-0.0006998286
9054,the,-0.0006932193
9055,motorbike,-0.00037649114
9056,is,-0.00072052394
9057,still,-0.00062562677
9058,good,-0.0006085954
9059,Good,1.0686244e-05
9060,handsome,-1.820348e-05
9061,the,-0.0006932193
9062,location,-0.00087607244
9063,of,-0.0007271348
9064,the,-0.0006932193
9065,roadside,-0.00069515186
9066,in,-0.0008231309
9067,the,-0.0006932193
9068,rainy,-0.00086138904
9069,season,-0.0007269008
9070,is,-0.00072052394
9071,muddy,-0.00067371165
9072,and,-0.0006442188
9073,slippery,-0.0007452973
9074,spacious,-0.00047656466
9075,parking,-0.00073691865
9076,"lot,",-0.00041305696
9077,it's,-0.00079310907
9078,really,-0.00066140725
9079,good,-0.0006085954
9080,in,-0.0008231309
9081,the,-0.0006932193
9082,evening,-0.00033433168
9083,dusk,-0.00020821652
9084,it's,-0.00079310907
9085,really,-0.00066140725
9086,good,-0.0006085954
9087,to,-0.00062336057
9088,have,-0.0003510753
9089,Madura,-0.0006576366
9090,holidays,-0.00022574532
9091,together,-0.00022985811
9092,on,-0.0006978999
9093,the,-0.0006932193
9094,madura,-0.00079906225
9095,visit,-0.0006737987
9096,"list,",-0.00033750516
9097,it's,-0.00079310907
9098,"rare,",-0.00029836217
9099,waterfalls,-0.0007815801
9100,go,-0.0005188362
9101,directly,-0.00030798398
9102,to,-0.00062336057
9103,the,-0.0006932193
9104,"sea,",-0.0005160155
9105,nice,-0.00053872087
9106,to,-0.00062336057
9107,enjoy,-0.0005925323
9108,the,-0.0006932193
9109,"afternoon,",-0.0005207806
9110,enjoy,-0.0005925323
9111,the,-0.0006932193
9112,"sunset,",-0.0003486722
9113,put,-0.0006481541
9114,your,-0.00078047666
9115,visiting,-0.000545997
9116,list,-0.00034931416
9117,madura,-0.00079906225
9118,rare,-0.0005429372
9119,murky,-0.00045038917
9120,loss,-0.0004760785
9121,the,-0.0006932193
9122,location,-0.00087607244
9123,of,-0.0007271348
9124,the,-0.0006932193
9125,natural,-0.00060840085
9126,spot,-0.00064437336
9127,of,-0.0007271348
9128,"attraction,",-0.0003163805
9129,"love,",-0.00012584847
9130,"dirty,",-0.0005052081
9131,"dirty,",-0.0005052081
9132,"task,",-0.00014696967
9133,"command,",-8.443159e-05
9134,manage,-0.00057626894
9135,pay,-0.0009178245
9136,really,-0.00066140725
9137,good,-0.0006085954
9138,for,-0.0009612242
9139,relaxing,-0.0003814406
9140,sea,-0.00034458647
9141,photo,-0.0006030458
9142,spots,-0.00074144127
9143,dirty,-0.00048606456
9144,brown,-0.0003533204
9145,waterfall,-0.00049761415
9146,okay,-0.00042960298
9147,parking,-0.00073691865
9148,facilities,-0.00056973484
9149,dirty,-0.00048606456
9150,water,-0.000524817
9151,logistics,-0.00030573315
9152,nice,-0.00053872087
9153,scenery,-0.0003890649
9154,visit,-0.0006737987
9155,madura,-0.00079906225
9156,arrived,-0.00053759443
9157,here,-0.0007493223
9158,quite,-0.0006365671
9159,bagus,-0.00054447085
9160,place,-0.0005874934
9161,but,-0.0004736106
9162,access,-0.0005890533
9163,go,-0.0005188362
9164,bit,-0.00071727735
9165,hard,-0.00066831365
9166,bc,-0.0006519392
9167,we,-0.00071342266
9168,stepped,-0.00064347876
9169,hidup,-0.00069999596
9170,root,-0.00056048104
9171,natural,-0.00060840085
9172,waterfall,-0.00049761415
9173,crystal,-0.00029729443
9174,clear,-0.00058934966
9175,falling,-0.00046753473
9176,sea,-0.00034458647
9177,splash,-0.00018344817
9178,sea,-0.00034458647
9179,waterfall,-0.00049761415
9180,falls,-0.0005699798
9181,cool,-0.000644044
9182,water,-0.000524817
9183,Look,-0.00044532728
9184,at,-0.000612263
9185,the,-0.0006932193
9186,beauty,-0.000476797
9187,of,-0.0007271348
9188,the,-0.0006932193
9189,"land,",-0.00049088424
9190,consider,-0.0005338941
9191,the,-0.0006932193
9192,waterfall,-0.00049761415
9193,to,-0.00062336057
9194,go,-0.0005188362
9195,down,-0.00045444912
9196,to,-0.00062336057
9197,the,-0.0006932193
9198,"sea,",-0.0005160155
9199,the,-0.0006932193
9200,water,-0.000524817
9201,of,-0.0007271348
9202,the,-0.0006932193
9203,waterfall,-0.00049761415
9204,is,-0.00072052394
9205,"dirty,",-0.0005052081
9206,"dirty,",-0.0005052081
9207,and,-0.0006442188
9208,guarded,-0.0005428748
9209,take,-0.0006298009
9210,care,-0.0005236093
9211,What,-0.0005546989
9212,rubbish,-0.0005802663
9213,are,-0.0006749714
9214,you,-0.00058563903
9215,disappointed?,-0.00052748184
9216,wide,-0.00052154483
9217,parking,-0.00073691865
9218,"lot,",-0.00041305696
9219,great,-0.0006174826
9220,view,-0.0005749123
9221,disappointed,-0.00050820265
9222,dirty,-0.00048606456
9223,ugly,-0.00046735868
9224,beautiful,-0.00062798394
9225,amazed,-0.00053009007
9226,manage,-0.00057626894
9227,the,-0.0006932193
9228,facilities,-0.00056973484
9229,in,-0.0008231309
9230,terms,-0.0003058137
9231,of,-0.0007271348
9232,"support,",-0.0003353946
9233,pull,-0.00063753844
9234,and,-0.0006442188
9235,visit,-0.0006737987
9236,when,-0.00073086476
9237,conditions,-0.00035948193
9238,are,-0.0006749714
9239,lazy,-0.00020383262
9240,the,-0.0006932193
9241,comfortable,-0.0005712414
9242,atmosphere,-0.0005359846
9243,of,-0.0007271348
9244,the,-0.0006932193
9245,city,-0.00075849955
9246,of,-0.0007271348
9247,Sampang,-0.0006165907
9248,takes,-0.00029351824
9249,hours,-0.00030848556
9250,for,-0.0009612242
9251,the,-0.0006932193
9252,wide,-0.00052154483
9253,"waterfall,",-0.0007052306
9254,it,-0.00059282064
9255,is,-0.00072052394
9256,recommended,-0.00022343219
9257,by,-0.00065778004
9258,friends,-0.0002802571
9259,in,-0.0008231309
9260,the,-0.0006932193
9261,Sampang,-0.0006165907
9262,"area,",-0.0006569044
9263,"Maja,",-0.00024799773
9264,take,-0.0006298009
9265,a,-0.00076699915
9266,photo,-0.0006030458
9267,during,-0.00050481997
9268,the,-0.0006932193
9269,"day,",-0.00025455584
9270,"yes,",-0.00023823265
9271,the,-0.0006932193
9272,standard,-0.00021478644
9273,parking,-0.00073691865
9274,price,-0.00047605383
9275,toro,-0.00074961624
9276,waterfall,-0.00049761415
9277,is,-0.00072052394
9278,a,-0.00076699915
9279,must-visit,-0.00069019303
9280,tour,-0.0007939188
9281,for,-0.0009612242
9282,"tourists,",-0.00078573433
9283,the,-0.0006932193
9284,location,-0.00087607244
9285,of,-0.0007271348
9286,the,-0.0006932193
9287,dangers,-0.0007581928
9288,of,-0.0007271348
9289,"waterfalls,",-0.0008253651
9290,"unfortunately,",-0.00077451824
9291,toro,-0.00074961624
9292,waterfalls,-0.0007815801
9293,know,-0.00071201904
9294,the,-0.0006932193
9295,people,-0.00070064137
9296,of,-0.0007271348
9297,toro,-0.00074961624
9298,pull,-0.00063753844
9299,waterfalls,-0.0007815801
9300,beautiful,-0.00062798394
9301,toro,-0.00074961624
9302,"waterfall,",-0.0007052306
9303,waterfall,-0.00049761415
9304,that,-0.00054816925
9305,falls,-0.0005699798
9306,straight,-0.00044873357
9307,to,-0.00062336057
9308,the,-0.0006932193
9309,"sea,",-0.0005160155
9310,beautiful,-0.00062798394
9311,"view,",-0.00055220246
9312,"delicious,",-0.0003687619
9313,beautiful,-0.00062798394
9314,"waterfall,",-0.0007052306
9315,off,-0.00038345266
9316,the,-0.0006932193
9317,"sea,",-0.0005160155
9318,good,-0.0006085954
9319,photo,-0.0006030458
9320,spots,-0.00074144127
9321,Good,1.0686244e-05
9322,Satisfied,-0.00021270096
9323,parking,-0.00073691865
9324,is,-0.00072052394
9325,expensive,-0.00045764993
9326,bagus,-0.00054447085
9327,waterfall,-0.00049761415
9328,with,-0.00053927174
9329,view,-0.0005749123
9330,of,-0.0007271348
9331,sea,-0.00034458647
9332,rekomendasi,-0.0005073498
9333,stopping,-0.00065414177
9334,madura,-0.00079906225
9335,close,-0.0007051284
9336,proximity,-0.00077622395
9337,main,-0.0006377084
9338,road,-0.00079337053
9339,large,-0.0006224481
9340,parking,-0.00073691865
9341,area,-0.000663141
9342,"okay,",-0.00029819304
9343,spot,-0.00064437336
9344,the,-0.0006932193
9345,photo,-0.0006030458
9346,above,-0.0003467589
9347,the,-0.0006932193
9348,"waterfall,",-0.0007052306
9349,spot,-0.00064437336
9350,the,-0.0006932193
